fpr,tpr,assay_source,model,auc,optimal_youden_index,num_positive,num_negative
0.10043041606886657,0.21923076923076923,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.10473457675753228,0.21923076923076923,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.10473457675753228,0.23076923076923078,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.10760401721664276,0.23076923076923078,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.10760401721664276,0.23846153846153847,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.11047345767575323,0.23846153846153847,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.11047345767575323,0.24615384615384617,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.11190817790530846,0.24615384615384617,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.11190817790530846,0.25,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.11764705882352941,0.25,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.11764705882352941,0.25384615384615383,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.11908177905308465,0.25384615384615383,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.11908177905308465,0.27307692307692305,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.12195121951219512,0.27307692307692305,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.12195121951219512,0.2846153846153846,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.12482065997130559,0.2846153846153846,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.12482065997130559,0.3038461538461538,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.12625538020086083,0.3038461538461538,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.12625538020086083,0.3076923076923077,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.1291248206599713,0.3076923076923077,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.1291248206599713,0.31153846153846154,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
